VANGUARD FTSE EM.METF DLA;IE00BK5BR733;000A2PLTC;VFEA;EXCHANGE TRADED FUNDS - PASSIV
SPDR STOXX EUR.600 ESG S.;IE00BK5H8015;000A2PPQZ;ZPDX;EXCHANGE TRADED FUNDS - PASSIV
ISHS DL TREASURY BD DL D;IE00BK95B138;000A2PNJP;SNA2;EXCHANGE TRADED FUNDS - RENTEN
ISHSIII-CORE MSCI WLD EHD;IE00BKBF6H24;000A2PKSQ;IWLE;EXCHANGE TRADED FUNDS - PASSIV
SPDR BL.BA.G.AG.BD DLHUEA;IE00BKC94M46;000A2PRUB;SPFV;ETF RENTEN - FOREIGN CURRENCY
IS C.MSCI EMIMI U.ETF DLA;IE00BKM4GZ66;000A111X9;IS3N;EXCHANGE TRADED FUNDS - PASSIV
ISHSV-MSCI EM CO.GWTH DLA;IE00BKM4H197;000A111YA;CEMG;EXCHANGE TRADED FUNDS - PASSIV
I2-I.MSCI USA QD.UETF DLD;IE00BKM4H312;000A111YB;QDVD;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUROPE C.D.UETF;IE00BKWQ0C77;000A1191M;SPYR;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUROPE C.S.UETF;IE00BKWQ0D84;000A1191N;SPYC;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUR.ENERGY UETF;IE00BKWQ0F09;000A1191P;SPYN;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUROPE FIN.UETF;IE00BKWQ0G16;000A1191R;SPYZ;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUR.H.CAR.UETF;IE00BKWQ0H23;000A1191S;SPYH;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUROPE IND.UETF;IE00BKWQ0J47;000A1191T;SPYQ;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUR.TECH.UETF;IE00BKWQ0K51;000A1191U;SPYK;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUR.MAT.UETF;IE00BKWQ0L68;000A1191V;SPYP;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUR.CO.SER.UETF;IE00BKWQ0N82;000A1191X;SPYT;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUR.UTIL.UETF;IE00BKWQ0P07;000A1191Y;SPYU;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUR.UCITS ETF;IE00BKWQ0Q14;000A1191Q;SPYE;EXCHANGE TRADED FUNDS - PASSIV
VANGUARD FTSE 250UETF LSD;IE00BKX55Q28;000A12CX0;VMID;EXCHANGE TRADED FUNDS - PASSIV
VANG.FTSE N.AME.U.ETF DLD;IE00BKX55R35;000A12CXY;VNRT;EXCHANGE TRADED FUNDS - PASSIV
VANG.FTSE D.E.XUK UETFEOD;IE00BKX55S42;000A12CXZ;VERX;EXCHANGE TRADED FUNDS - PASSIV
VANG.FTSE DEV.W.U.ETF DLD;IE00BKX55T58;000A12CX1;VGVE;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WRLD QUAL.1CDL;IE00BL25JL35;000A1103D;XDEQ;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WORLD VAL.1CDL;IE00BL25JM42;000A1103E;XDEV;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.MI.VO. 1CDL;IE00BL25JN58;000A1103F;XDEB;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WRLD MOM. 1CDL;IE00BL25JP72;000A1103G;XDEM;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-S+P 500 E.WGHT 1CDL;IE00BLNMYC90;000A1106A;XDEW;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.GL.BUYB.ACHIEV. A;IE00BLSNMW37;000A114UD;BBCK;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.HE.CA. 1CDL;IE00BM67HK77;000A113FD;XDWH;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WRLD FIN. 1CDL;IE00BM67HL84;000A113FE;XDWF;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.ENERGY 1CDL;IE00BM67HM91;000A113FF;XDW0;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.CO.ST. 1CDL;IE00BM67HN09;000A113FG;XDWS;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.CO.DI. 1CDL;IE00BM67HP23;000A113FH;XDWC;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.UTILIT.1CDL;IE00BM67HQ30;000A113FJ;XDWU;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.CO.SER.1CDL;IE00BM67HR47;000A113FK;XWTS;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.MATER. 1CDL;IE00BM67HS53;000A113FL;XDWM;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.IN.TE. 1CDL;IE00BM67HT60;000A113FM;XDWT;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI WO.INDUST.1CDL;IE00BM67HV82;000A113FN;XDWI;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-S+P 500 1CEOH;IE00BM67HW99;000A113FP;XDPE;EXCHANGE TRADED FUNDS - PASSIV
UBS I.ETF-DL G.SEL.DIV.AD;IE00BMP3HG27;000A11471;UBUM;EXCHANGE TRADED FUNDS - PASSIV
IM-I.G.SACHS EQ.FA.I.EU.A;IE00BMW3NY56;000A11562;SMLU;EXCHANGE TRADED FUNDS - PASSIV
SPDR T.R.GBL CONV.BD D;IE00BNH72088;000A12CZS;ZPRC;EXCHANGE TRADED FUNDS - RENTEN
ISHSIV-E.MSCI W.QU.F.DL A;IE00BP3QZ601;000A12ATE;IS3Q;EXCHANGE TRADED FUNDS - PASSIV
ISIV-E.MSCI WMF U.ETF DLA;IE00BP3QZ825;000A12ATF;IS3R;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-E.MSCI W.VAL.F.DLA;IE00BP3QZB59;000A12ATG;IS3S;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-E.MSCI WLD S.F.DLA;IE00BP3QZD73;000A12ATH;IS3T;EXCHANGE TRADED FUNDS - PASSIV
ISIV-TA35ISRAEL U.ETF DLA;IE00BP3QZG05;000A140SM;QDVM;EXCHANGE TRADED FUNDS - PASSIV
ISIV-MSCI FRAN. U.ETF EOA;IE00BP3QZJ36;000A12ATD;IS3U;EXCHANGE TRADED FUNDS - PASSIV
SPDR I.B.0-5YEM DL G.BD D;IE00BP46NG52;000A119P6;ZPR5;EXCHANGE TRADED FUNDS - RENTEN
X(IE)-FTSE D.E.XUK R.E.1C;IE00BP8FKB21;000A118P8;XREA;EXCHANGE TRADED FUNDS - PASSIV
PFIS ETF-P.LD EO C.B. EOI;IE00BP9F2J32;000A118V8;LDCE;EXCHANGE TRADED FUNDS - AKTIV
IM-I.JPX-NIKKEI 400A;IE00BPRCH686;000A119GW;SMLN;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-JPX-NIKKEI 400 1D;IE00BPVLQD13;000A119J2;XDNY;EXCHANGE TRADED FUNDS - PASSIV
IM-I.NASDAQ BIOTECH A;IE00BQ70R696;000A12CCJ;NBTK;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-E.MSCI EU.QU.F.EOA;IE00BQN1K562;000A12DPM;CEMQ;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-E.MSCI EO M.F.EO A;IE00BQN1K786;000A12DPN;CEMR;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-E.MSCI EUR.V.F.EOA;IE00BQN1K901;000A12DPP;CEMS;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-E.MSCI EUR.S.F.EOA;IE00BQN1KC32;000A12DPQ;CEMT;EXCHANGE TRADED FUNDS - PASSIV
VE GOLD MINERS UCITSETF A;IE00BQQP9F84;000A12CCL;G2X;EXCHANGE TRADED FUNDS - PASSIV
VE JR GOLD MIN.UCITSETF A;IE00BQQP9G91;000A12CCM;G2XJ;EXCHANGE TRADED FUNDS - PASSIV
VE VECT.MRN.US WDE MOAT A;IE00BQQP9H09;000A12CCN;GMVM;EXCHANGE TRADED FUNDS - PASSIV
ISIV-US EQ.B.AC.U.ETF DLA;IE00BQT3VN15;000A12DPR;CEM2;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-JPX-N.400EUR H.ACC;IE00BQT3W831;000A12DPS;36BY;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-MSCI CHINA A DL A;IE00BQT3WG13;000A12DPT;36BZ;EXCHANGE TRADED FUNDS - PASSIV
SPDR MORNINGST.MA.G.I.UE;IE00BQWJFQ70;000A12EAR;ZPRI;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI GCC SEL.SW. 1C;IE00BQXKVQ19;000A12B98;XGLF;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-JPX-NIKKEI400 3CEOH;IE00BRB36B93;000A12C16;XDNE;EXCHANGE TRADED FUNDS - PASSIV
ISHSIII-MSCI T.USA RE DLD;IE00BRHZ0620;000A12DPV;CEM1;EXCHANGE TRADED FUNDS - PASSIV
I.M.-I.S+P 500 UETF AEOH;IE00BRKWGL70;000A12DYR;E500;EXCHANGE TRADED FUNDS - PASSIV
SPDR B.B.3-5Y.E.G.B.UETF;IE00BS7K8821;000A12DYT;SYB4;EXCHANGE TRADED FUNDS - RENTEN
FTSE EPRA N.D.E.XUK I.UE;IE00BSJCQV56;000A14P7G;ZPRP;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-EO G.BD 20YT.D.EOD;IE00BSKRJX20;000A12HMZ;IS05;EXCHANGE TRADED FUNDS - RENTEN
ISHSIV-DL T.BD20+YR DL D;IE00BSKRJZ44;000A12HL9;IS04;EXCHANGE TRADED FUNDS - RENTEN
ISHSIII-EO C.B.BBB-BB EOD;IE00BSKRK281;000A12HSP;IS06;EXCHANGE TRADED FUNDS - RENTEN
SPDR MSCI EUR.SM.CA.VALUE;IE00BSPLC298;000A12HU7;ZPRX;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EUROPE VAL.UETF;IE00BSPLC306;000A12HU6;ZPRW;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI US.S.C.V.W.UETF;IE00BSPLC413;000A12HU5;ZPRV;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI USA VAL.UCI.ETF;IE00BSPLC520;000A12HU4;ZPRU;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-MSCI EM.MKTS 1CDL;IE00BTJRMP35;000A12GVR;XMME;EXCHANGE TRADED FUNDS - PASSIV
MEDTRONIC PLC    DL-,0001;IE00BTN1Y115;000A14M2J;2M6;GROSSBRITANNIEN
IM-I.JPX-NIKKEI 400 AEOH;IE00BVGC6645;000A14MTZ;NS4E;EXCHANGE TRADED FUNDS - PASSIV
PFISETF.-EO SH.MAT.S.EOA.;IE00BVZ6SP04;000A14PHG;PJSR;EXCHANGE TRADED FUNDS - AKTIV
SPDR S+P US.C.DI.S.S.UETF;IE00BWBXM278;000A14QBY;ZPDD;EXCHANGE TRADED FUNDS - PASSIV
SPDR S+P US CO.S.S.S.UETF;IE00BWBXM385;000A14QBZ;ZPDS;EXCHANGE TRADED FUNDS - PASSIV
SPDR S+P US EN.SEL.S.UETF;IE00BWBXM492;000A14QB0;ZPDE;EXCHANGE TRADED FUNDS - PASSIV
SPDR S+P US FIN.SE.S.UETF;IE00BWBXM500;000A14QB1;ZPDF;EXCHANGE TRADED FUNDS - PASSIV
SPDR S+P US H.C.S.S.UETF;IE00BWBXM617;000A14QB2;ZPDH;EXCHANGE TRADED FUNDS - PASSIV
SPDR S+P US INDU.S.S.UETF;IE00BWBXM724;000A14QB3;ZPDI;EXCHANGE TRADED FUNDS - PASSIV
SPDR S+P US MAT.S.S.UETF;IE00BWBXM831;000A14QB4;ZPDM;EXCHANGE TRADED FUNDS - PASSIV
SPDR S+P US TECH.S.S.UETF;IE00BWBXM948;000A14QB5;ZPDT;EXCHANGE TRADED FUNDS - PASSIV
SPDR S+P US UTIL.S.S.UETF;IE00BWBXMB69;000A14QB6;ZPDU;EXCHANGE TRADED FUNDS - PASSIV
IM-I.STOXX EUROZ.EXPORT.A;IE00BWFDP571;000A14RT8;EZEX;EXCHANGE TRADED FUNDS - PASSIV
IM-I.STOXX JAP.EXP. AEOH;IE00BWFDP803;000A14RUB;JEXE;EXCHANGE TRADED FUNDS - PASSIV
UBS(I)-F.MS.US.L.V.AAHEO;IE00BWT3KJ20;000A14Y6U;UBUV;EXCHANGE TRADED FUNDS - PASSIV
UBS(I)-F.MSCI US.P.V.AAHE;IE00BWT3KL42;000A14Y6V;UBUW;EXCHANGE TRADED FUNDS - PASSIV
UBS(I)-FA.MSCI US.QU.AAHE;IE00BWT3KN65;000A14Y6W;UBUX;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.S+P500H.D.L.V. A;IE00BWTN6Y99;000A14RHD;HDLV;EXCHANGE TRADED FUNDS - PASSIV
ISHSVII-MSCI E.DL H.ACC;IE00BWZN1T31;000A14SMA;CEBP;EXCHANGE TRADED FUNDS - PASSIV
UBS(I)-F.MSCI US.L.V.ADDL;IE00BX7RQY03;000A14XL8;UBUR;EXCHANGE TRADED FUNDS - PASSIV
UBS(I)-F.MSCI US.P.V.ADDL;IE00BX7RR706;000A14XL9;UBUS;EXCHANGE TRADED FUNDS - PASSIV
UBS(I)-FA.MSCI US.QU.ADDL;IE00BX7RRJ27;000A14XMA;UBUT;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.S+P 500 VEQTOR A;IE00BX8ZXS68;000A14S4N;PSVX;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-FALL.A.H.Y.C.BDDLD;IE00BYM31M36;000A2AFCX;QDVQ;EXCHANGE TRADED FUNDS - RENTEN
I.M.-I.S+P 500 UETF D;IE00BYML9W36;000A1405W;D500;EXCHANGE TRADED FUNDS - PASSIV
IM-I.KBW NASDAQ FINTECH A;IE00BYMS5W68;000A2DHWJ;KFTK;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV - ISH.CHIN.BD.U.ET;IE00BYPC1H27;000A14T8G;ICGB;EXCHANGE TRADED FUNDS - RENTEN
X(IE)-IB.EO C.B.Y.P. 1D;IE00BYPHT736;000A2ACJ8;XDEP;EXCHANGE TRADED FUNDS - RENTEN
FIDEL.EU QU.IN.U.ETF IEO;IE00BYSX4176;000A2PPW8;FEUI;EXCHANGE TRADED FUNDS - PASSIV
FIDEL.EU QU.IN.U.ETF A;IE00BYSX4283;000A2DWQY;FEUQ;EXCHANGE TRADED FUNDS - PASSIV
FUI-E.M.Q.I.E. DLD;IE00BYSX4739;000A2PQDR;FYEQ;EXCHANGE TRADED FUNDS - PASSIV
FIDELITY E.M.QUAL.INC. A;IE00BYSX4846;000A2DWQW;FYEM;EXCHANGE TRADED FUNDS - PASSIV
SPDR B.B.3-7Y.US.T.B.UETF;IE00BYSZ5R67;000A2ACRL;SPP3;EXCHANGE TRADED FUNDS - RENTEN
SPDR BB.7-10Y.US.T.B.UETF;IE00BYSZ5T81;000A2ACRN;SPP7;EXCHANGE TRADED FUNDS - RENTEN
SPDR B.B.10+Y.US.T.B.UETF;IE00BYSZ5V04;000A2ACRP;SPPX;EXCHANGE TRADED FUNDS - RENTEN
SPDR B.B.7-10Y.E.G.B.UETF;IE00BYSZ5Z42;000A2ACRJ;SYB7;EXCHANGE TRADED FUNDS - RENTEN
SPDR B.B.10+Y.E.G.B.U.ETF;IE00BYSZ6062;000A2ACRK;SYBV;EXCHANGE TRADED FUNDS - RENTEN
UBS ETFS-CMCI EX-AS HEOAA;IE00BYT5CV85;000A2AHR4;UIQ1;EXCHANGE TRADED FUNDS - PASSIV
RYANAIR HLDGS PLC EO-,006;IE00BYTBXV33;000A1401Z;RY4C;GROSSBRITANNIEN
SPDR B.B.1-10Y.USCB.UETF;IE00BYV12Y75;000A2ACRD;SYBR;EXCHANGE TRADED FUNDS - RENTEN
FIDELITY US Q.IN.ETF AEOH;IE00BYV1Y969;000A2DWQ0;FUSU;EXCHANGE TRADED FUNDS - PASSIV
FIDELITY GL.QUAL.IN. AEOH;IE00BYV1YH46;000A2DWQ2;FGEU;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-SUS.M.EM.MK.SRI DL;IE00BYVJRP78;000A2AFCZ;QDVS;EXCHANGE TRADED FUNDS - PASSIV
ISIV-MSCI J.SRIEH.U.ETF A;IE00BYVJRQ85;000A2AFC1;QDVN;EXCHANGE TRADED FUNDS - PASSIV
ISIV-MSCIUSASRI U.ETF DLA;IE00BYVJRR92;000A2AFC0;QDVR;EXCHANGE TRADED FUNDS - PASSIV
ISHSVII-NASDAQ 100 EOHACC;IE00BYVQ9F29;000A2N34W;NQSE;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.EQ.NA.-100- AEOH;IE00BYVTMS52;000A2DT9V;EQEU;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.US H.Y.F.A. AEOH;IE00BYVTMZ20;000A2DT9W;FAEU;EXCHANGE TRADED FUNDS - RENTEN
JPM ICAV-BETAB.E.GB.1-3EA;IE00BYVZV757;000A2H9US;JE13;EXCHANGE TRADED FUNDS - RENTEN
VANECK ETFS-VVVG+ESP.ADLA;IE00BYWQWR46;000A2PLDF;ESP0;EXCHANGE TRADED FUNDS - PASSIV
ISHS IV-AUTO.+ROBO.ET.DLD;IE00BYWZ0333;000A2H5ES;2B7F;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-MSCI WLD.SRI U.EOA;IE00BYX2JD69;000A2DVB9;2B7K;EXCHANGE TRADED FUNDS - PASSIV
IM-I.MSCI EUROPE EX-UK A;IE00BYX5K108;000A2AN46;MXUK;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-MSCI JAPAN SRI DL;IE00BYX8XC17;000A2AUE9;SXR6;EXCHANGE TRADED FUNDS - PASSIV
ISHSVI-E.S+P500MIN.V.EOHA;IE00BYX8XD24;000A2AUE8;IS31;EXCHANGE TRADED FUNDS - PASSIV
ISIV-NASDAQ US BIOTE. DLA;IE00BYXG2H39;000A2DWAW;2B70;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-ED.MSCI WLD M.EOHA;IE00BYXPXK00;000A2DN91;IS07;EXCHANGE TRADED FUNDS - PASSIV
ISHS VI-E.MSCI WL.M.V.EHA;IE00BYXPXL17;000A2DN90;SXR0;EXCHANGE TRADED FUNDS - PASSIV
FIDELITY US Q.INC.ETF INC;IE00BYXVGX24;000A2DL7C;FUSD;EXCHANGE TRADED FUNDS - PASSIV
FIDELITY US Q.INC.ETF ACC;IE00BYXVGY31;000A2DL7D;FUSA;EXCHANGE TRADED FUNDS - PASSIV
FIDELITY GL.QUAL.INC. INC;IE00BYXVGZ48;000A2DL7E;FGEQ;EXCHANGE TRADED FUNDS - PASSIV
IM-I.BLOOMB.COMM.X-AGRI.;IE00BYXYX521;000A2DPAK;XAAG;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-MSCI EU.QUA.DV.EOD;IE00BYYHSM20;000A2DRG4;QDVX;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-MSCI WL.QUA.DV.DLD;IE00BYYHSQ67;000A2DRG5;QDVW;EXCHANGE TRADED FUNDS - PASSIV
UBS ETFS-BLOOMB.C.CM.DLAA;IE00BYYLVH00;000A2DQ7Z;BCFU;ETF - CURRENCY USD
UBS ETFS-BLOOMB.C.CM.EOHA;IE00BYYLVJ24;000A2DQ70;BCFE;EXCHANGE TRADED FUNDS - PASSIV
ISHSIII-MSCI S.A.C.UE DLA;IE00BYYR0489;000A14ZV2;IUSS;EXCHANGE TRADED FUNDS - PASSIV
VANG.GBL MOM.FA.U.ETF DLA;IE00BYYR0935;000A14YC0;VMOM;EXCHANGE TRADED FUNDS - AKTIV
VANG.GBL VAL.FA.U.ETF DLA;IE00BYYR0B57;000A14YCZ;VGVL;EXCHANGE TRADED FUNDS - AKTIV
VANG.GBL MIN.V.U.ETF DLHA;IE00BYYR0C64;000A14YCY;VMVL;EXCHANGE TRADED FUNDS - AKTIV
VANG.GBL LIQ.FA.U.ETF DLA;IE00BYYR0D71;000A14YC1;VLIQ;EXCHANGE TRADED FUNDS - AKTIV
SPDR S+P 500 U.ETF EOHA;IE00BYYW2V44;000A2AGXP;SPPE;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.FTSE EM H.D.L.V.A;IE00BYYXBF44;000A2AHZU;EHDL;EXCHANGE TRADED FUNDS - PASSIV
ISHS IV-AUTO.+ROBOTIC.ETF;IE00BYZK4552;000A2ANH0;2B76;EXCHANGE TRADED FUNDS - PASSIV
ISHS IV-AGEING POPUL.ETF;IE00BYZK4669;000A2ANH1;2B77;EXCHANGE TRADED FUNDS - PASSIV
ISHS IV-HEALTHC.INNOV.ETF;IE00BYZK4776;000A2ANH2;2B78;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-DIGITILISATION DLA;IE00BYZK4883;000A2ANH3;2B79;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-EOCO.BD ESG UE EOD;IE00BYZTVT56;000A142NT;OM3F;EXCHANGE TRADED FUNDS - RENTEN
ISHSII-EO CB 0-3Y ESG EOD;IE00BYZTVV78;000A142NU;QDVL;EXCHANGE TRADED FUNDS - RENTEN
X(IE)-ESG MSCI WORLD 1C;IE00BZ02LR44;000A2AQST;XZW0;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-USD CORP.BD 1DDL;IE00BZ036H21;000A14XH5;XDGU;EXCHANGE TRADED FUNDS - RENTEN
X(IE)-USD CORP.BD 2DEOH;IE00BZ036J45;000A14XH4;XDGE;EXCHANGE TRADED FUNDS - RENTEN
ISHSII-DL FR BD ETF DLUD;IE00BZ048462;000A2DS7X;QDVY;EXCHANGE TRADED FUNDS - RENTEN
ISHSII-DCB 0-3ESG ETF DLD;IE00BZ048579;000A2DS7Y;SNAV;EXCHANGE TRADED FUNDS - RENTEN
SPDR B.B.10+Y.US C.B.UETF;IE00BZ0G8860;000A14071;SYBN;EXCHANGE TRADED FUNDS - RENTEN
SPDR BLOOM.BAR.US T.U.ETF;IE00BZ0G8977;000A14072;SYBY;EXCHANGE TRADED FUNDS - RENTEN
SPDR MSCI JAPAN ETF AYNU;IE00BZ0G8B96;000A143DA;ZPDJ;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI JAPAN ETF AEOH;IE00BZ0G8C04;000A143DB;ZPDW;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-E.MSCI USA MUL.DLA;IE00BZ0PKS76;000A14YN9;IBCY;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-E.MSCI WLD MUL.DLA;IE00BZ0PKT83;000A14YPA;IBCZ;EXCHANGE TRADED FUNDS - PASSIV
ISIV-E.MSCI E.M.U.ETF EOA;IE00BZ0PKV06;000A14YPB;IBC0;EXCHANGE TRADED FUNDS - PASSIV
LINDE PLC        EO 0,001;IE00BZ12WP82;000A2DSYC;LIN;DAX
VANG.EUR COR.BD U.ETF EOD;IE00BZ163G84;000A143JK;VECP;EXCHANGE TRADED FUNDS - RENTEN
VAN.EUR EURO.G.B.UETF EOD;IE00BZ163H91;000A143JL;VGEB;EXCHANGE TRADED FUNDS - RENTEN
VANG.USD CORP.B.U.ETF DLD;IE00BZ163K21;000A143JM;VUCP;EXCHANGE TRADED FUNDS - RENTEN
VANG.USD EM G.BD UETF DLD;IE00BZ163L38;000A143JQ;VGEM;EXCHANGE TRADED FUNDS - RENTEN
VANG.USD TREA.BD UETF DLD;IE00BZ163M45;000A143JN;VGTY;EXCHANGE TRADED FUNDS - RENTEN
ISHSIV-M.USA S. DLD;IE00BZ173T46;000A2N9LH;36B6;EXCHANGE TRADED FUNDS - PASSIV
ISHSIV-M.USA S. EOD;IE00BZ173V67;000A2JN2K;3SUR;EXCHANGE TRADED FUNDS - PASSIV
UBS ETFS-CMCI EX-A.SF DAA;IE00BZ2GV965;000A141AP;UEQU;EXCHANGE TRADED FUNDS - PASSIV
ISIV-US MO.B.SE.U.ETF DLD;IE00BZ6V7883;000A2AGYT;QDVP;EXCHANGE TRADED FUNDS - RENTEN
ISHSIV-MSCI INDIA UC.ETF;IE00BZCQB185;000A2AFCY;QDV5;EXCHANGE TRADED FUNDS - PASSIV
GENERALI             EO 1;IT0000062072;850312;ASG;ITALIEN GRIECHENLAND
INTESA SANPAOLO;IT0000072618;850605;IES;ITALIEN GRIECHENLAND
ENEL S.P.A.          EO 1;IT0003128367;928624;ENL;ITALIEN GRIECHENLAND
ENI S.P.A.;IT0003132476;897791;ENI;ITALIEN GRIECHENLAND
TELECOM ITALIA;IT0003497168;120470;TQI;ITALIEN GRIECHENLAND
TELECOM ITALIA RNC;IT0003497176;120471;TQIR;ITALIEN GRIECHENLAND
NEWRON PHARMACEUT. EO-,20;IT0004147952;000A0LF18;NP5;ITALIEN GRIECHENLAND
UNICREDIT;IT0005239360;000A2DJV6;CRIN;ITALIEN GRIECHENLAND
RTL GROUP;LU0061462528;861149;RRTL;MDAX
UBS-MSCI USA U.E. DLAD;LU0136234654;794358;UIM6;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-MSCI JAPAN YNAD;LU0136240974;794361;UIM5;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF FTSE 100UETF LSAD;LU0136242590;794362;UIM3;EXCHANGE TRADED FUNDS - PASSIV
UBS-ETF-MSCI EMU EOAD;LU0147308422;633611;UIM4;EXCHANGE TRADED FUNDS - PASSIV
BNPPE.-F.E./N.E.C.UEQDDEO;LU0192223062;000A0ERY9;IM2A;EXCHANGE TRADED FUNDS - PASSIV
M.A.-R.INT.COM.IN.UETF;LU0249326488;000A0JK68;M9SA;EXCHANGE TRADED FUNDS - PASSIV
CPI PROPERTY GRP   EO-,10;LU0251710041;000A0JL4D;O5G;BELGIEN NIEDERLANDE LUXEMBURG
M.A.-RICI METALS IN.UETF;LU0259320728;000A0MMBH;M9SC;EXCHANGE TRADED FUNDS - PASSIV
M.A.-RICI AGRIC.IND.UETF;LU0259321452;000A0MMBJ;M9SB;EXCHANGE TRADED FUNDS - PASSIV
MA.-NYSE AR.GO.BU.IN.UETF;LU0259322260;000A0MMBG;M9SD;EXCHANGE TRADED FUNDS - PASSIV
M.A.-ISTOXX ASIA ID.U.ETF;LU0259323235;000A0MU3S;M9SF;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI WORLD SWAP 1C;LU0274208692;000DBX1MW;DBXW;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI EUROPE 1C;LU0274209237;000DBX1ME;DBXA;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI JAPAN 1C;LU0274209740;000DBX1MJ;DBXJ;EXCHANGE TRADED FUNDS - PASSIV
XTR.MSCI USA SWAP 1C;LU0274210672;000DBX1MU;DBXU;EXCHANGE TRADED FUNDS - PASSIV
XTR.FTSE MIB 1D;LU0274212538;000DBX1MB;DBXI;EXCHANGE TRADED FUNDS - PASSIV
XTR.SWITZERLAND 1D;LU0274221281;000DBX1SM;DBXS;EXCHANGE TRADED FUNDS - PASSIV
XTR.II EUROZ.GOV.BD 1C;LU0290355717;000DBX0AC;DBXN;EXCHANGE TRADED FUNDS - RENTEN
XTR.II EUROZ.GOV.BD1-3 1C;LU0290356871;000DBX0AD;DBXP;EXCHANGE TRADED FUNDS - RENTEN
XTR.II EURZ.GOV.BD 3-5 1C;LU0290356954;000DBX0AE;DBXQ;EXCHANGE TRADED FUNDS - RENTEN
